Name,Address,Country,Publication Title,Publication Number,Year,Match,Type organization
Catholic Univ Pelotas UCPel,Grad Program Elect Engn & Comp BR-96015560 Pelotas RS Brazil,Brazil,"A Data Dependent Multiscale Model for Hyperspectral Unmixing With
   Spectral Variability",510750900057,2020,Universidade Católica de Pelotas,Academic
Catholic Univ Pelotas UCPel,Grad Program Elect Engn & Comp BR-96015560 Pelotas Brazil,Brazil,"Super-Resolution for Hyperspectral and Multispectral Image Fusion
   Accounting for Seasonal Spectral Variability",487069300009,2020,Universidade Católica de Pelotas,Academic
Dept Mechatron Engn,Campus Divinopolis CEFET MG R Alvares Azevedo 400 BR-35503822 Divinopolis MG Brazil,Brazil,"Anti-windup TS Fuzzy PI-like Control for Discrete-Time Nonlinear Systems
   with Saturated Actuators",505340400001,2020,Mectron Engenharia Indústria e Comércio S. A.,Corporate
Aeronaut Inst Technol,Praca Marechal Eduardo Gomes Sao Paulo Brazil,Brazil,Boosting meta-learning with simulated data complexity measures,582728600004,2020,Instituto Tecnológico de Aeronáutica,Academic
CEFET RJ Fed Ctr Technol Educ Rio de Janeiro,Rio De Janeiro Brazil,Brazil,Spatial-time motifs discovery,582728600010,2020,Centro Federal de Educação Tecnológica do Rio de Janeiro,Academic
UFRJ Fed Univ Rio de Janeiro,Rio De Janeiro Brazil,Brazil,Spatial-time motifs discovery,582728600010,2020,Universidade Federal do Rio de Janeiro,Academic
LNCC Natl Lab Sci Comp,Petropolis RJ Brazil,Brazil,Spatial-time motifs discovery,582728600010,2020,Laboratorio Nacional de Computacao Cientifica,Government
Fed Univ Rio Grande Norte UFRN,Dept Comp Engn & Automat Natal RN Brazil,Brazil,"Fuzzy wavelet neural networks applied as inferential sensors of neonatal
   incubator dynamics",578311500001,2020,Universidade Federal do Rio Grande do Norte,Academic
Fed Inst Educ Sci & Technol Paraiba IFPB,Cajazeiras PB Brazil,Brazil,"Fuzzy wavelet neural networks applied as inferential sensors of neonatal
   incubator dynamics",578311500001,2020,Instituto Federal de Educação Ciência e Tecnologia da Paraíba,Academic
Univ Fed ABC,Santo Andre SP Brazil,Brazil,Irony detection in Twitter with imbalanced class distributions,568501000015,2020,Fundação Universidade Federal do ABC,Academic
Fac Technol FATEC Itaquera,Sao Paulo Brazil,Brazil,"Toward an interdisciplinary integration between multi-agents systems and
   multi-robots systems: a case study",558705200001,2020,Faculdade de Tecnologia de Itaquera,Academic
Fed Inst Educ Sci & Technol Sao Paulo,Sao Paulo Brazil,Brazil,"Toward an interdisciplinary integration between multi-agents systems and
   multi-robots systems: a case study",558705200001,2020,Instituto Federal de Educação Ciência e Tecnologia de São Paulo,Academic
State Univ Rio de Janeiro Univ,Dept Syst Engn & Computat Rio De Janeiro RJ Brazil,Brazil,"Inspiration-wise swarm intelligence meta-heuristics for continuous
   optimisation: a survey-part I",553568100001,2020,Universidade do Estado do Rio de Janeiro,Academic
State Univ Rio de Janeiro Univ,Dept Elect Engn & Telecommun Rio De Janeiro RJ Brazil,Brazil,"Inspiration-wise swarm intelligence meta-heuristics for continuous
   optimisation: a survey-part I",553568100001,2020,Universidade do Estado do Rio de Janeiro,Academic
State Univ Rio de Janeiro Univ,BR-20550000 Rio De Janeiro RJ Brazil,Brazil,"Inspiration-wise swarm intelligence meta-heuristics for continuous
   optimisation: a survey-part I",553568100001,2020,Universidade do Estado do Rio de Janeiro,Academic
Univ Fed Paiui,Dept Informat & Estat Teresina Paiui Brazil,Brazil,"Two deterministic selection methods for the initial centers in fuzzy
   c-means based algorithms",551095000003,2020,Universidade Federal do Pará,Academic
Fed Inst Northern Minas Gerais,Campus Montes Claros Montes Claros MG Brazil,Brazil,Swarm intelligence and fuzzy sets for bed exit detection of elderly,550222800006,2020,Universidade Federal de Minas Gerais,Academic
Univ Fed Mato Grosso,Dept Math Cuiaba Mato Grosso Brazil,Brazil,Goodwin economic cycle via p-fuzzy system,534641700054,2020,Universidade Federal de Mato Grosso,Academic
Itajai Valley Univ UNIVALI,Grad Program Appl Comp Sci Itajai SC Brazil,Brazil,A framework to estimate dwell time of BRT systems using fuzzy regression,534641700136,2020,Universidade do Vale do Itajaí,Academic
Blumenau Reg Univ FURB,Dept Elect Engn Blumenau SO Brazil,Brazil,A framework to estimate dwell time of BRT systems using fuzzy regression,534641700136,2020,Universidade Regional de Blumenau,Academic
Univ Vale do Rio dos Sinos,Grad Program Appl Comp Sao Leopoldo Brazil,Brazil,"Toll-based reinforcement learning for efficient equilibria in route
   choice",525549200001,2020,Universidade do Vale do Rio Dos Sinos,Academic
Petr Brasileiro SA Petrobras,Rio De Janeiro Brazil,Brazil,"A Novel Siamese-Based Approach for Scene Change Detection With
   Applications to Obstructed Routes in Hazardous Environments",522198900006,2020,Petrobras Petróleo Brasileiro SA,Corporate
Fed Univ Western Para,Santarem Brazil,Brazil,"A literature review of the current applications of machine learning and
   their practical implications",521596300005,2020,Universidade Federal do Paraná,Academic
HUB,Brasilia DF Brazil,Brazil,"Evidence of the benefits, advantages and potentialities of the
   structured radiological report: An integrative review",514254100016,2020,Hospital Universitário de Brasília,Health
Janice Lamas Clin Radiol,Brasilia DF Brazil,Brazil,"Evidence of the benefits, advantages and potentialities of the
   structured radiological report: An integrative review",514254100016,2020,Clínica Janice Lamas Radiologia,Health
Pontifical Cathol Univ Parana,Curitiba Parana Brazil,Brazil,"Establishment of maintenance inspection intervals: an application of
   process mining techniques in manufacturing",512004500005,2020,Pontifícia Universidade Católica do Paraná,Academic
Fed Inst Educ Sci & Technol Minas Gerais IFMG,Campus Formiga Belo Horizonte MG Brazil,Brazil,"A System Dynamics Model for Sales and Operations Planning: An Integrated
   Analysis for the Lime Industry",508358800001,2020,Instituto Federal de Educação Ciência e Tecnologia de Minas Gerais,Academic
Fed Inst Educ Sci & Technol Northern Minas Gerais,Aracuai Brazil,Brazil,"A System Dynamics Model for Sales and Operations Planning: An Integrated
   Analysis for the Lime Industry",508358800001,2020,Instituto Federal de Educação Ciência e Tecnologia de Minas Gerais,Academic
Inst Technol Educ IETEC,Belo Horizonte MG Brazil,Brazil,"A System Dynamics Model for Sales and Operations Planning: An Integrated
   Analysis for the Lime Industry",508358800001,2020,Instituto Federal de Educação Ciência e Tecnologia do Rio Grande do Norte,Academic
Brazilian Inst Capital Markets IBMEC,Belo Horizonte MG Brazil,Brazil,"A System Dynamics Model for Sales and Operations Planning: An Integrated
   Analysis for the Lime Industry",508358800001,2020,Instituto Brasileiro de Mercado de Capitais,Academic
Fed Univ Rio de Janeiro UFRJ,Grad Program Informat Rio De Janeiro Brazil,Brazil,"Alin: improving interactive ontology matching by interactively revising
   mapping suggestions",508061100001,2020,Universidade Federal do Rio de Janeiro,Academic
Minist Def,Inst Adv Studies IEAv Brasilia DF Brazil,Brazil,"Combined weightless neural network FPGA architecture for deforestation
   surveillance and visual navigation of UAVs",506715100056,2020,Ministério da Educação,Government
Natl Inst Space Res INPE,Sao Jose Dos Campos SP Brazil,Brazil,"Combined weightless neural network FPGA architecture for deforestation
   surveillance and visual navigation of UAVs",506715100056,2020,Instituto Nacional de Pesquisas Espaciais,Research Institute
Inst Fed Educ Ciencia & Tecnol Rio Grande Norte,Campus Sao Paulo Potengi Parelhas RN Brazil,Brazil,"Ordinal sums of the main classes of fuzzy negations and the natural
   negations of t-norms, t-conorms and fuzzy implications",501404300002,2020,Instituto Federal de Educação Ciência e Tecnologia do Rio Grande do Norte,Academic
Univ Fed Rural Semi Arido UFERSA,Dept Ciencias Nat Matemat & Estat DCME Mossoro RN Brazil,Brazil,"Ordinal sums of the main classes of fuzzy negations and the natural
   negations of t-norms, t-conorms and fuzzy implications",501404300002,2020,Universidade Federal Rural do Semi-Árido,Academic
Univ Fed Rio Grande Norte UFRN,Dept Informat & Matemat Aplicada DIMAp Programa Posgrad Sistemas & Comp Natal RN Brazil,Brazil,"Ordinal sums of the main classes of fuzzy negations and the natural
   negations of t-norms, t-conorms and fuzzy implications",501404300002,2020,Universidade Federal do Rio Grande do Norte,Academic
Ericsson Telecomunicacoes SA,Ericsson Res Brazil Indaiatuba Brazil,Brazil,"The TROCA Project: An autonomous transportation robot controlled by a
   cognitive architecture",498859500014,2020,Ericsson Telecomunicações S.A.,Corporate
Fed Inst Educ Sci & Technol Ceara,Fortaleza CE Brazil,Brazil,"Online heart monitoring systems on the internet of health things
   environments: A survey, a reference model and an outlook",488995000021,2020,Instituto Federal de Educação Ciência e Tecnologia do Ceará,Academic
Fed Univ Santa Catarina DEE UFSC,Dept Elect Engn BR-88040900 Florianopolis SC Brazil,Brazil,"Super-Resolution for Hyperspectral and Multispectral Image Fusion
   Accounting for Seasonal Spectral Variability",487069300009,2020,Universidade Federal de Santa Catarina,Academic
State Univ Paraiba,Ctr Exact & Appl Social Sci Campina Grande Paraiba Brazil,Brazil,"Leveraging active learning to reduce human effort in the generation of
   ground-truth for entity resolution",504539700001,2020,Universidade Estadual da Paraíba,Academic
Univ Fed Bahia UFBA,Programa Posgrad Ciencia Comp PGCOMP Av Ademar Barros S-N Salvador BA Brazil,Brazil,"A Dataset Schema for Cooperative Learning from Demonstration in
   Multi-robot Systems",503686700001,2020,Universidade Federal da Bahia,Academic
Univ Estado Bahia UNEB,Nucleo Arquitetura Computadores & Sistemas Operac Rua Silveira Martins 2555 Salvador BA Brazil,Brazil,"A Dataset Schema for Cooperative Learning from Demonstration in
   Multi-robot Systems",503686700001,2020,Universidade do Estado da Bahia,Academic
Fed Technol Univ Parana,Dept Management & Econ Av Sete de Setembro 3165 BR-80230901 Curitiba Parana Brazil,Brazil,"Dealing with the problem of null weights and scores in Fuzzy Analytic
   Hierarchy Process",493687300008,2020,Universidade Tecnológica Federal do Paraná,Academic
Fed Inst Sao Paulo IFSP,Sao Joao Da Boa Vista Brazil,Brazil,"Analyzing the Brazilian Financial Market through Portuguese Sentiment
   Analysis in Social Media",493421800001,2020,Instituto Federal de Educação Ciência e Tecnologia de São Paulo,Academic
Univ Edinburgh,ICCS & Informat  Edinburgh EH8 9LW  Midlothian  Scotland,Scotland,An empirically based system for processing definite descriptions,168871500003,2000,University of Edinburgh,Academic
Univ Edinburgh,Div Informat  Edinburgh EH8 9YL  Midlothian  Scotland,Scotland,A lightweight capability communication mechanism,170571100080,2000,University of Edinburgh,Academic
Univ Penn,Dept Radiol  Med Image Proc Grp  Philadelphia  PA 19104 USA,USA,A 3D generalization of user-steered live-wire segmentation,167100800006,2000,Universidad Peruana Union,Academic
CNRS,LAAS  F-31077 Toulouse 4  France,France,"Locomotion control of a four-legged robot embedding real-time reasoning
   in the force distribution",88971100002,2000,CNRS - Institute of Chemistry (INC),Research Institute
CNRS,LAAS  RIA  F-31077 Toulouse 04  France,France,Tracing patterns and attention: Humanoid robot cognition,88680000013,2000,CNRS - Institute of Chemistry (INC),Research Institute
Carnegie Mellon Univ,Inst Robot  Pittsburgh  PA 15213 USA,USA,Outdoor visual position estimation for planetary rovers,89412300003,2000,Carnegie Mellon University,Academic
Carnegie Mellon Univ,Dept Comp Sci  Pittsburgh  PA 15213 USA,USA,A gesture based interface for human-robot interaction,89412300004,2000,Carnegie Mellon University,Academic
Stanford Univ,Dept Comp Sci  Stanford  CA 94305 USA,USA,Outdoor visual position estimation for planetary rovers,89412300003,2000,Stanford University,Academic
Univ Florida,Dept Informat & Comp Sci  Gainesville  FL 32611 USA,USA,Rank-based decompositions of morphological templates,88531500010,2000,University of Florida,Academic
Univ Massachusetts,Dept Comp Sci  Amherst  MA 01003 USA,USA,Tracing patterns and attention: Humanoid robot cognition,88680000013,2000,University of Massachusetts Boston,Academic
NEC Res Inst,Princeton  NJ 08540 USA,USA,Synergy in a neural code,88102500003,2000,CSIC - Instituto de Investigacion en Recursos Cinegeticos (IREC),Research Institute
Inst Adv Study,Princeton  NJ 08544 USA,USA,Synergy in a neural code,88102500003,2000,Institute for Advanced Study - USA,Academic
Univ Paris 09,LAMSADE  F-75775 Paris  France,France,Multiversion views: Constructing views in a multiversion database,87088400004,2000,Universite de Paris,Academic
Texas A&M Univ,Dept Elect Engn  Comp Assisted Med Diagnost Imaging Lab     College Stn  TX 77843 USA,USA,"A switching algorithm for design of optimal increasing binary filters
   over large windows",86685000015,2000,Texas A&M University System,Academic System
GERAD,Montreal  PQ H3T 2A7  Canada,Canada,Probabilistic satisfiability with imprecise probabilities,86923900004,2000,General Motors,Corporate
Ecole Hautes Etud Commerciales,Montreal  PQ H3T 2A7  Canada,Canada,Probabilistic satisfiability with imprecise probabilities,86923900004,2000,Ecole des Hautes Etudes en Sciences Sociales (EHESS),Academic
Ecole Polytech,Montreal  PQ H3C 3A7  Canada,Canada,Probabilistic satisfiability with imprecise probabilities,86923900004,2000,Ecole Polytechnique,Academic
Inst Super Tecn,Inst Sistemas & Robot Torre Norte  P-1049001 Lisbon     Portugal,Portugal,Visual servoing and appearance for navigation,86947200009,2000,Istituto Superconduttori,Research Institute
Res Inst Appl Knowledge Proc FAW,D-89010 Ulm  Germany,Germany,Tracking multiple moving objects for real-time robot navigation,85950600002,2000,Li Ka Shing Knowledge Institute,Academic
SICA,LEA  CNRS  LAAS  F-31077 Toulouse 4  France,France,"Heterogeneous control and qualitative supervision, application to a
   distillation column",85611900007,2000,Medical University Silesia,Academic
IBM Corp,Almaden Res Ctr  San Jose  CA 95120 USA,USA,Pupil detection and tracking using multiple light sources,85546300008,2000,IBM Research Zurich,Corporate
Ecole Natl Super Mines,Multi Agent Syst Grp  St Etienne Du Rouvray     France,France,MOISE: An organizational model for multi-agent systems,174952800017,2000,Ecole Nationale Superieure de Chimie de Rennes (ENSCR),Academic
